,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
96,U001,200762301,C&S WH associates,2020-04-26 15:37:53.341796875,2020.0,1930778021.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAC6,102276.04,60,,,,12,4,2020,27,4,2020,12,4,2020,24,439,
97,CA02,140106271,LONGO  in,2020-04-21 07:29:07.156250000,2020.0,2960626604.0,2020-04-03 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-07 00:00:00.000000000,CA10,8615.453,60,,,,3,4,2020,17,4,2020,7,4,2020,4,1637,0-15
98,CA02,140104423,METRO  us,2020-05-02 14:52:56.328125000,2020.0,2960628851.0,2020-04-17 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-21 00:00:00.000000000,CA10,45059.545999999995,60,,,,17,4,2020,1,5,2020,21,4,2020,4,1846,0-15
99,U001,200741174,M B  co,2020-04-01 07:36:50.484375000,2020.0,1930657267.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,5767.83,60,,,,16,3,2020,31,3,2020,16,3,2020,19,1654,0-15
100,CA02,100030194,AMAZO llc,2020-04-05 03:14:23.000000000,2020.0,2960622411.0,2020-03-18 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,9851.667,60,,,,18,3,2020,30,3,2020,20,3,2020,4,109,0-15
101,U001,200769623,WAL-MAR trust,2020-04-15 23:06:48.296875000,2020.0,1930720012.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,42379.83,60,,,,30,3,2020,14,4,2020,30,3,2020,32,2973,0-15
102,U001,200592182,DECA in,2020-04-27 12:20:46.062500000,2020.0,1930822583.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,1761.84,60,,,,24,4,2020,9,5,2020,16,4,2020,36,730,
103,U001,200743996,STATER  co,2020-04-07 12:06:18.015625000,2020.0,1930686889.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,94612.03,60,,,,22,3,2020,6,4,2020,22,3,2020,19,2591,0-15
104,U001,200769623,WAL-MAR in,2020-05-02 17:17:17.765625000,2020.0,1930787980.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,22226.35,60,,,,15,4,2020,30,4,2020,15,4,2020,32,2970,0-15
105,U001,200749782,KROG associates,2020-05-11 00:20:12.312500000,2020.0,1930822131.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,88502.01,60,,,,25,4,2020,10,5,2020,25,4,2020,19,1534,0-15
106,U001,200744019,TARG corp,2020-05-18 03:09:42.468750000,2020.0,1930641073.0,2020-03-13 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAGD,1982.06,60,,,,13,3,2020,17,5,2020,13,3,2020,31,2762,0-15
107,U001,200769623,WAL-MAR foundation,2020-05-01 16:39:35.906250000,2020.0,1930804577.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,2326.08,60,,,,21,4,2020,6,5,2020,21,4,2020,32,2969,
108,U001,200705742,DOT us,2020-03-07 02:53:37.312500000,2020.0,1930592413.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,9822.38,60,,,,2,3,2020,17,3,2020,2,3,2020,19,834,
109,U001,200744019,TARG trust,2020-05-25 10:23:58.156250000,2020.0,1930857489.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,29592.42,60,,,,5,5,2020,20,5,2020,5,5,2020,19,2768,0-15
110,U001,200772670,ASSOCIAT associates,2020-04-19 22:01:31.687500000,2020.0,1930739252.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAU5,47903.76,60,,,,3,4,2020,18,4,2020,3,4,2020,42,188,0-15
111,U001,200769623,WAL-MAR corporation,2020-04-08 11:13:47.222656250,2020.0,1930692953.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,1898.9,60,,,,24,3,2020,8,4,2020,24,3,2020,32,2968,0-15
112,U001,200900909,SYSCO in,2020-04-21 12:55:56.406250000,2020.0,1930741081.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,7524.17,60,,,,3,4,2020,18,4,2020,3,4,2020,19,2734,0-15
113,U001,200424504,M  in,2020-04-16 13:14:49.328125000,2020.0,1930830032.0,2020-04-28 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-04-15 00:00:00.000000000,NACG,2428.04,60,,,,28,4,2020,15,4,2020,15,4,2020,60,2896,0-15
114,U001,100031704,DELHAIZE trust,2020-06-17 22:53:42.390625000,2020.0,1930794735.0,2020-04-16 00:00:00.000000000,2020-06-20 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAGD,1176.59,60,,,,16,4,2020,20,6,2020,16,4,2020,31,749,
115,U001,200764795,SYSCO  us,2020-04-22 13:47:39.937500000,2020.0,1930637455.0,2020-03-18 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-03-18 00:00:00.000000000,NA32,10978.51,60,,,,18,3,2020,19,4,2020,18,3,2020,12,2700,0-15
116,U001,200337148,COAS systems,2020-03-18 12:47:54.234375000,2020.0,1930587342.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,45127.79,60,,,,2,3,2020,17,3,2020,2,3,2020,19,566,0-15
117,U001,200416837,DEC llc,2020-03-13 09:22:05.000000000,2020.0,1930599382.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,398.16,60,,,,4,3,2020,24,3,2020,1,3,2020,36,720,
118,U001,200769623,WAL-MAR llc,2020-03-25 23:11:44.968750000,2020.0,1930623646.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,58726.21,60,,,,9,3,2020,24,3,2020,9,3,2020,32,2971,0-15
119,U001,200726979,BJ'S  associates,2020-03-28 04:21:14.062500000,2020.0,1930645815.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,588.49,60,,,,12,3,2020,27,3,2020,12,3,2020,19,322,0-15
120,U001,200721222,GO us,2020-05-05 20:05:10.507812500,2020.0,1930800642.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,25685.07,60,,,,20,4,2020,5,5,2020,20,4,2020,19,1097,0-15
121,U001,200772595,SAFEW corporation,2020-04-20 02:09:29.593750000,2020.0,1930729101.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,10020.14,60,,,,2,4,2020,17,4,2020,2,4,2020,19,2379,0-15
122,U001,200820380,SMITH'S trust,2020-04-15 23:11:48.234375000,2020.0,1930716191.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,48022.97,60,,,,30,3,2020,14,4,2020,30,3,2020,19,2517,0-15
123,U001,200793568,SUPE corporation,2020-05-02 15:38:59.406250000,2020.0,1930779652.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,36623.03,60,,,,14,4,2020,29,4,2020,14,4,2020,19,2630,0-15
124,U001,200706844,WINC corp,2020-04-22 13:27:26.062500000,2020.0,1930732708.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,22644.53,60,,,,1,4,2020,16,4,2020,1,4,2020,19,3025,0-15
125,U001,100043975,JAVA co,2020-03-27 10:02:38.312500000,2020.0,1930586661.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,7212.0,60,,,,2,3,2020,17,3,2020,2,3,2020,19,2896,0-15
126,U001,200769623,WAL-MAR llc,2020-04-10 11:02:31.039062500,2020.0,1930692548.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,15797.23,60,,,,25,3,2020,9,4,2020,25,3,2020,32,2971,0-15
127,U001,200762301,C&S WH in,2020-03-25 15:16:24.669921875,2020.0,1930630515.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,2018.45,60,,,,11,3,2020,26,3,2020,11,3,2020,24,444,
128,U001,200769623,WAL-MAR foundation,2020-03-21 21:14:11.453125000,2020.0,1930593446.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,14706.98,60,,,,4,3,2020,19,3,2020,4,3,2020,32,2969,0-15
129,U001,200729290,KROGER ,2020-03-19 16:16:47.761718750,2020.0,1930599215.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,115494.14,60,,,,4,3,2020,19,3,2020,4,3,2020,19,1555,0-15
130,U001,200769623,WAL-MAR us,2020-05-08 10:31:29.687500000,2020.0,1930827122.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,1898.9,60,,,,27,4,2020,12,5,2020,27,4,2020,32,2974,
131,U001,200769623,WAL-MAR us,2020-04-24 09:51:28.687500000,2020.0,1930750644.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,37684.36,60,,,,6,4,2020,21,4,2020,6,4,2020,32,2974,0-15
132,U001,200705372,FR corporation,2020-03-28 17:31:52.152343750,2020.0,1930637990.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,19961.05,60,,,,13,3,2020,28,3,2020,13,3,2020,19,1004,0-15
133,U001,200769623,WAL-MAR llc,2020-04-08 14:27:18.000000000,2020.0,1930675431.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11826.09,60,,,,22,3,2020,6,4,2020,22,3,2020,32,2971,0-15
134,U001,200742791,QUI in,2020-03-27 14:34:25.843750000,2020.0,1930603823.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,24843.48,60,,,,10,3,2020,25,3,2020,10,3,2020,19,2214,0-15
135,U001,200743996,STATER  corporation,2020-04-14 22:40:38.953125000,2020.0,1930718352.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,32224.05,60,,,,30,3,2020,14,4,2020,30,3,2020,19,2593,0-15
136,U001,200769623,WAL-MAR us,2020-04-24 10:21:59.531250000,2020.0,1930752522.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,9937.06,60,,,,6,4,2020,21,4,2020,6,4,2020,32,2974,0-15
137,U001,200759878,SA corporation,2020-04-24 21:43:12.468750000,2020.0,1930752430.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,12417.47,60,,,,8,4,2020,23,4,2020,8,4,2020,32,2367,0-15
138,U001,200762301,C&S WH us,2020-03-15 14:34:32.750000000,2020.0,1930584581.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,4301.57,60,,,,2,3,2020,17,3,2020,2,3,2020,24,448,
139,U001,200769623,WAL-MAR ,2020-05-24 22:20:56.796875000,2020.0,1930885637.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,22549.83,60,,,,12,5,2020,27,5,2020,12,5,2020,32,2964,
140,U001,100043936,PAPA JO foundation,2020-03-21 14:02:26.031250000,2020.0,1930627707.0,2020-03-10 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA10,18145.19,60,,,,10,3,2020,20,3,2020,10,3,2020,9,2014,0-15
141,U001,200744019,TARG co,2020-04-24 15:08:01.437500000,2020.0,1930748869.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,97776.0,60,,,,5,4,2020,20,4,2020,5,4,2020,19,2761,0-15
142,U001,200794332,COST ,2020-04-16 16:43:48.865234375,2020.0,1930720706.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,31599.18,60,,,,2,4,2020,17,4,2020,2,4,2020,21,623,
143,U001,200740393,LABAT ,2020-03-22 23:05:39.656250000,2020.0,1930585380.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,52645.42,60,,,,3,3,2020,18,3,2020,3,3,2020,19,2896,0-15
144,U001,200769623,WAL-MAR systems,2020-04-06 18:47:58.062500000,2020.0,1930671465.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,21113.92,60,,,,20,3,2020,4,4,2020,20,3,2020,32,2972,0-15
145,U001,200762301,C&S WH co,2020-03-13 06:45:23.654296875,2020.0,1930577119.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,137768.6,60,,,,27,2,2020,13,3,2020,27,2,2020,24,440,0-15
146,U001,200759878,SA in,2020-04-21 21:56:15.703125000,2020.0,1930748365.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,13548.66,60,,,,5,4,2020,20,4,2020,5,4,2020,32,2369,0-15
147,U001,200759878,SA corporation,2020-05-12 11:45:50.136718750,2020.0,1930825574.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,35898.48,60,,,,27,4,2020,12,5,2020,27,4,2020,32,2367,0-15
148,U001,200704858,WAKE llc,2020-04-04 07:49:19.593750000,2020.0,1930655118.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,109248.63,60,,,,16,3,2020,31,3,2020,16,3,2020,19,2944,0-15
149,U001,200762301,C&S WH foundation,2020-03-31 04:45:22.347656250,2020.0,1930654407.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,7465.1,60,,,,16,3,2020,31,3,2020,16,3,2020,24,443,0-15
150,U001,200803720,DEC corporation,2020-04-24 19:42:36.625000000,2020.0,1930872721.0,2020-05-07 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,4729.18,60,,,,7,5,2020,11,5,2020,1,5,2020,34,717,
151,U001,200078795,H T H llc,2020-05-19 10:50:46.781250000,2020.0,1930861108.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,1412.26,60,,,,5,5,2020,20,5,2020,5,5,2020,19,1191,
152,U001,200519201,KROGE llc,2020-04-15 07:46:59.093750000,2020.0,1930709582.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,15477.22,60,,,,28,3,2020,12,4,2020,28,3,2020,19,1551,0-15
153,U001,200744019,TARG corp,2020-04-27 06:32:28.812500000,2020.0,1930753198.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,19195.56,60,,,,7,4,2020,22,4,2020,7,4,2020,19,2762,0-15
154,U001,200786288,FAMILY in,2020-04-22 22:46:38.298339844,2020.0,1930759958.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,66230.48,60,,,,8,4,2020,23,4,2020,8,4,2020,24,907,
155,U001,200418007,AM systems,2020-04-18 22:49:23.640625000,2020.0,1930732102.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,47393.05,60,,,,2,4,2020,17,4,2020,2,4,2020,19,95,0-15
156,U001,200466603,SMITH'S systems,2020-04-05 18:48:34.281250000,2020.0,1930664246.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,142732.08,60,,,,18,3,2020,2,4,2020,18,3,2020,19,2516,0-15
157,CA02,140106408,WAL-M associates,2020-04-20 07:34:38.250000000,2020.0,2960622798.0,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,5791.484999999999,60,,,,23,3,2020,2,4,2020,23,3,2020,4,2954,16-30
158,U001,200762301,C&S WH in,2020-05-28 02:05:17.375000000,2020.0,1930721389.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,7943.13,60,,,,1,4,2020,5,6,2020,1,4,2020,31,444,
159,U001,200761734,H E BUT associates,2020-03-22 23:51:44.843750000,2020.0,1930632938.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,91756.55,60,,,,10,3,2020,25,3,2020,10,3,2020,19,1173,
160,U001,200769623,WAL-MAR foundation,2020-03-25 21:01:08.218750000,2020.0,1930611981.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,24282.42,60,,,,8,3,2020,23,3,2020,8,3,2020,32,2969,0-15
161,U001,200769623,WAL-MAR llc,2020-05-01 03:03:21.281250000,2020.0,1930793187.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,10903.6,60,,,,18,4,2020,3,5,2020,18,4,2020,32,2971,
162,U001,200769623,WAL-MAR us,2020-04-09 15:02:09.281250000,2020.0,1930692727.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,51516.27,60,,,,24,3,2020,8,4,2020,24,3,2020,32,2974,0-15
163,U001,200744019,TARG us,2020-05-09 06:52:35.875000000,2020.0,1930813045.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,5887.21,60,,,,21,4,2020,6,5,2020,21,4,2020,19,2769,0-15
164,U001,200726979,BJ'S  systems,2020-03-28 12:52:47.062500000,2020.0,1930643416.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,14149.02,60,,,,12,3,2020,27,3,2020,12,3,2020,19,329,0-15
165,U001,200706844,WINC co,2020-04-23 16:36:22.250000000,2020.0,1930760026.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,38905.5,60,,,,31,3,2020,15,4,2020,31,3,2020,19,3024,0-15
166,U001,200418007,AM us,2020-05-08 09:12:56.875000000,2020.0,1930650673.0,2020-03-14 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAGD,1011.24,60,,,,14,3,2020,18,5,2020,14,3,2020,31,97,
167,U001,200799367,MCL in,2020-04-17 13:25:56.140625000,2020.0,1930720975.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,124605.44,60,,,,31,3,2020,15,4,2020,31,3,2020,19,1780,0-15
168,U001,200772595,SAFEW corporation,2020-04-10 16:25:17.734375000,2020.0,1930705040.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,32039.34,60,,,,25,3,2020,9,4,2020,25,3,2020,19,2379,0-15
169,U001,200759878,SA llc,2020-04-11 00:04:20.541503906,2020.0,1930700242.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,50054.82,60,,,,27,3,2020,11,4,2020,27,3,2020,32,2370,0-15
170,U001,2013,KRAFT F in,2020-04-09 17:36:01.500000000,2020.0,1930570370.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,37209.64,60,,,,28,2,2020,28,2,2020,28,2,2020,59,1509,31-45
171,U001,200726979,BJ'S  in,2020-03-24 11:06:39.500000000,2020.0,1930629390.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,467.72,60,,,,9,3,2020,24,3,2020,9,3,2020,19,327,0-15
172,U001,200526831,PERISH associates,2020-04-06 11:04:33.968750000,2020.0,1930666168.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,134095.09,60,,,,19,3,2020,3,4,2020,19,3,2020,19,2079,0-15
173,U001,200769623,WAL-MAR llc,2020-05-12 06:39:39.156250000,2020.0,1930845835.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,292.94,60,,,,2,5,2020,17,5,2020,2,5,2020,32,2971,
174,U001,100031704,DELHAIZE corp,2020-05-18 23:37:33.875000000,2020.0,1930844129.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,92271.69,60,,,,30,4,2020,15,5,2020,30,4,2020,19,743,0-15
175,U001,200769623,WAL-MAR in,2020-04-04 17:41:17.656250000,2020.0,1930662779.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,35023.47,60,,,,18,3,2020,2,4,2020,18,3,2020,32,2970,0-15
176,U001,200020431,DEC systems,2020-03-13 06:26:45.312500000,2020.0,1930599834.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,4551.58,60,,,,4,3,2020,24,3,2020,1,3,2020,36,721,
177,U001,200726979,BJ'S  ,2020-04-16 06:40:27.208984375,2020.0,1930730591.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,261.84,60,,,,1,4,2020,16,4,2020,1,4,2020,19,321,0-15
178,U001,200769623,WAL-MAR foundation,2020-04-01 18:42:29.625000000,2020.0,1930652678.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,33837.66,60,,,,15,3,2020,30,3,2020,15,3,2020,32,2969,0-15
179,U001,200729942,SA ,2020-05-04 15:05:03.375000000,2020.0,1930798198.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,11696.53,60,,,,17,4,2020,2,5,2020,17,4,2020,19,2363,0-15
180,U001,200705742,DOT systems,2020-04-28 04:00:40.375000000,2020.0,1930810367.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,8115.04,60,,,,23,4,2020,8,5,2020,23,4,2020,19,832,
181,U001,200777735,NASH  co,2020-03-30 07:31:42.453125000,2020.0,1930670844.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,152067.79,60,,,,18,3,2020,2,4,2020,18,3,2020,19,1921,
182,U001,200020431,DEC us,2020-03-13 06:26:45.312500000,2020.0,1930617742.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3117.84,60,,,,7,3,2020,24,3,2020,1,3,2020,36,723,
183,U001,200769623,WAL-MAR corp,2020-04-21 06:11:50.917968750,2020.0,1930748572.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1898.2,60,,,,6,4,2020,21,4,2020,6,4,2020,32,2967,0-15
184,U001,200759878,SA systems,2020-04-01 18:38:31.250000000,2020.0,1930655535.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,17060.17,60,,,,16,3,2020,31,3,2020,16,3,2020,32,2371,0-15
185,U001,100004536,BAS ,2020-04-23 03:07:40.500000000,2020.0,1930765834.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,3745.49,60,,,,14,4,2020,29,4,2020,14,4,2020,19,245,
186,U001,200769623,WAL-MAR corporation,2020-05-24 04:05:05.562500000,2020.0,1930882579.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,9163.34,60,,,,11,5,2020,26,5,2020,11,5,2020,32,2968,
187,CA02,140104409,LOB in,2020-04-11 08:10:31.875000000,2020.0,2960624271.0,2020-03-26 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,166894.25199999998,60,,,,26,3,2020,7,4,2020,28,3,2020,4,1628,0-15
188,U001,200744019,TARG co,2020-04-02 20:50:08.000000000,2020.0,1930652649.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,1183.45,60,,,,16,3,2020,31,3,2020,16,3,2020,19,2761,0-15
189,U001,200769623,WAL-MAR systems,2020-05-05 13:06:50.703125000,2020.0,1930803693.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,53859.97,60,,,,23,4,2020,8,5,2020,23,4,2020,32,2972,
190,CA02,140104423,METRO  corp,2020-04-14 15:23:44.843750000,2020.0,2960624752.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,32025.363999999994,60,,,,1,4,2020,11,4,2020,1,4,2020,4,1839,0-15
191,U001,200707822,PUBLI foundation,2020-05-05 03:17:50.078125000,2020.0,1930801025.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,61394.52,60,,,,18,4,2020,3,5,2020,18,4,2020,19,2187,0-15
192,U001,200782669,SYGMA systems,2020-03-26 05:24:12.906250000,2020.0,1930617473.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,23298.58,60,,,,9,3,2020,24,3,2020,9,3,2020,19,2675,0-15
